# Population AI	AI3,AI4,AI5,AI6,AI7,AI8
# Population FMC	FMC2,FMC3,FMC4,FMC5,FMC6,FMC7,FMC8
# Population HI	HI1,HI2,HI3,HI4,HI5,HI6,HI7,HI8
# Population PI	PI1,PI2,PI3,PI4,PI5,PI6,PI7,PI8
# Population SC	SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8
# Population SH	SH1,SH2,SH3,SH4,SH5,SH6
# Group SOUTH	AI,HI,PI
# Group NORTH	FMC,SC,SH
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
7495	C2773	442	0.10323	0.10323	-1.00000	0.00586	0.00586	-1.00000	0.00532	0.00532	-1.00000
7513	C2797	624	0.06461	0.06461	-1.00000	0.00129	0.00129	-1.00000	0.00555	0.00555	-1.00000
7517	C2809	279	0.04156	0.10043	-1.00000	-0.01294	0.01595	-1.00000	-nan	0.03399	-1.00000
7518	C2809	282	0.08435	0.10043	-1.00000	0.02174	0.01595	-1.00000	0.02504	0.03399	-1.00000
7519	C2809	1679	0.16724	0.10043	-1.00000	0.03473	0.01595	-1.00000	0.04316	0.03399	-1.00000
7523	C2819	598	-0.00189	-0.00189	-1.00000	-0.00201	-0.00201	-1.00000	-0.00062	-0.00062	-1.00000
7529	C2827	2102	0.06043	0.06043	-1.00000	0.00247	0.00247	-1.00000	0.00289	0.00289	-1.00000
7545	C2855	1928	0.60543	0.60543	-1.00000	0.17051	0.17051	-1.00000	0.25625	0.25625	-1.00000
7558	C2881	2140	0.59900	0.59900	-1.00000	-0.00202	-0.00202	-1.00000	0.30016	0.30016	-1.00000
7561	C2889	1770	0.14158	0.06662	-1.00000	0.01111	0.00543	-1.00000	0.01435	0.00717	-1.00000
7576	C2921	2360	-0.00835	0.06662	-1.00000	-0.00026	0.00543	-1.00000	0.00000	0.00717	-1.00000
7586	C2931	1106	0.06675	0.06675	-1.00000	0.00381	0.00381	-1.00000	0.00845	0.00845	-1.00000
7590	C2933	1459	0.25902	0.25902	-1.00000	0.03152	0.03152	-1.00000	0.03008	0.03008	-1.00000
7611	C2953	2050	0.07220	0.07220	-1.00000	-0.01259	-0.01259	-1.00000	0.01497	0.01497	-1.00000
7614	C2957	1624	0.03091	-0.02797	-1.00000	-0.00368	-0.04626	-1.00000	0.35863	0.11280	-1.00000
7615	C2957	1627	-0.07266	-0.02797	-1.00000	-0.07858	-0.04626	-1.00000	-0.07378	0.11280	-1.00000
7618	C2963	3	0.11134	0.08914	-1.00000	0.02151	0.01539	-1.00000	0.03432	0.02311	-1.00000
7621	C2963	2406	0.06746	0.08914	-1.00000	0.00941	0.01539	-1.00000	0.01216	0.02311	-1.00000
7622	C2965	664	0.00234	0.03578	-1.00000	0.00004	0.00167	-1.00000	0.00000	0.00569	-1.00000
7623	C2965	667	0.07271	0.03578	-1.00000	0.00347	0.00167	-1.00000	0.01198	0.00569	-1.00000
7625	C2969	489	-0.02044	0.12506	-1.00000	-0.02094	0.02612	-1.00000	0.53923	0.25232	-1.00000
7628	C2969	1312	0.19867	0.12506	-1.00000	0.04993	0.02612	-1.00000	0.10718	0.25232	-1.00000
7629	C2971	2256	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	-nan	-nan	-1.00000
7642	C2987	1499	0.07494	0.07494	-1.00000	-0.00098	-0.00098	-1.00000	-nan	-nan	-1.00000
7645	C2989	1111	0.58655	0.29444	-1.00000	0.04511	0.02354	-1.00000	0.26441	0.13316	-1.00000
7646	C2999	1163	0.00234	0.29444	-1.00000	0.00197	0.02354	-1.00000	0.00192	0.13316	-1.00000
7656	C3017	431	0.19162	0.21921	-1.00000	0.02290	0.01456	-1.00000	0.05875	0.02867	-1.00000
7658	C3017	952	-0.00725	0.21922	-1.00000	-0.00029	0.01456	-1.00000	0.00000	0.02867	-1.00000
7653	C3011	2209	0.67637	0.21922	-1.00000	0.02704	0.01456	-1.00000	-nan	0.02867	-1.00000
7667	C3027	419	0.07825	0.05248	-1.00000	-0.02225	-0.00911	-1.00000	0.01266	0.00875	-1.00000
7661	C3021	2112	0.02731	0.05248	-1.00000	0.00373	-0.00911	-1.00000	0.00493	0.00875	-1.00000
7680	C3047	1150	-0.04766	0.36080	-1.00000	0.00062	0.10050	-1.00000	0.52988	0.20419	-1.00000
7669	C3031	1250	0.28787	0.36080	-1.00000	0.05691	0.10050	-1.00000	0.12324	0.20419	-1.00000
7681	C3047	2896	0.77233	0.36081	-1.00000	0.26690	0.10050	-1.00000	0.30365	0.20419	-1.00000
7682	C3047	2899	0.19621	0.36081	-1.00000	0.02084	0.10050	-1.00000	0.05030	0.20419	-1.00000
7690	C3057	2567	0.08303	0.08303	-1.00000	0.00193	0.00193	-1.00000	0.02235	0.02235	-1.00000
7692	C3063	2399	0.00786	0.00007	-1.00000	-0.00035	-0.00044	-1.00000	-nan	-0.00031	-1.00000
7693	C3063	2850	-0.00656	0.00007	-1.00000	-0.00052	-0.00044	-1.00000	-0.00031	-0.00031	-1.00000
7701	C3083	1175	-0.01945	0.22026	-1.00000	-0.00087	0.03274	-1.00000	0.00000	0.06444	-1.00000
7703	C3083	2778	0.42614	0.22028	-1.00000	0.06161	0.03274	-1.00000	0.11978	0.06444	-1.00000
7706	C3091	184	0.00818	0.23061	-1.00000	-0.00877	0.01913	-1.00000	0.01019	0.16774	-1.00000
7707	C3091	764	0.37974	0.23061	-1.00000	0.06313	0.01913	-1.00000	0.08855	0.16775	-1.00000
7705	C3089	3016	0.35103	0.23062	-1.00000	-0.00442	0.01913	-1.00000	0.53556	0.16777	-1.00000
7712	C3107	3039	0.11531	0.11531	-1.00000	0.00481	0.00481	-1.00000	0.01029	0.01029	-1.00000
7714	C3109	2295	-0.07971	-0.07971	-1.00000	-0.08636	-0.08636	-1.00000	0.39269	0.39269	-1.00000
7720	C3117	1969	0.05839	0.32835	-1.00000	0.00263	-0.00585	-1.00000	0.00289	0.16652	-1.00000
7719	C3115	2079	0.60481	0.32835	-1.00000	-0.01453	-0.00585	-1.00000	0.33410	0.16652	-1.00000
7722	C3127	618	0.20477	0.17189	-1.00000	0.02483	0.00716	-1.00000	0.04361	0.02860	-1.00000
7724	C3129	1403	0.13822	0.17189	-1.00000	-0.01093	0.00716	-1.00000	0.01322	0.02860	-1.00000
7727	C3135	1789	0.29790	0.09979	-1.00000	0.05335	-0.01842	-1.00000	0.05451	-0.01843	-1.00000
7728	C3135	1792	-0.07502	0.09979	-1.00000	-0.08175	-0.01842	-1.00000	-0.08279	-0.01843	-1.00000
7736	C3147	1667	-0.08728	-0.08728	-1.00000	-0.09539	-0.09539	-1.00000	0.33097	0.33097	-1.00000
7738	C3155	750	0.10323	0.11726	-1.00000	0.00586	0.01076	-1.00000	0.00532	0.01200	-1.00000
7739	C3155	753	0.13359	0.11726	-1.00000	0.01646	0.01076	-1.00000	0.01978	0.01200	-1.00000
7748	C3175	1782	0.20741	0.20741	-1.00000	0.02770	0.02770	-1.00000	0.04248	0.04248	-1.00000
7762	C3197	500	0.21184	0.21184	-1.00000	0.01347	0.01347	-1.00000	-nan	-nan	-1.00000
7771	C3205	1968	0.07812	0.05161	-1.00000	0.01689	0.00826	-1.00000	0.04106	0.01987	-1.00000
7768	C3203	3102	0.02822	0.05161	-1.00000	0.00065	0.00826	-1.00000	0.00116	0.01987	-1.00000
7779	C3215	642	0.68132	0.53230	-1.00000	0.09373	0.07323	-1.00000	0.34695	0.34695	-1.00000
7775	C3207	3042	0.00000	0.53227	-1.00000	0.00000	0.07322	-1.00000	-nan	0.34695	-1.00000
7786	C3221	13	0.05839	0.24460	-1.00000	0.00263	0.03668	-1.00000	0.00289	0.10135	-1.00000
7788	C3221	465	0.43530	0.24460	-1.00000	0.07154	0.03668	-1.00000	0.20218	0.10135	-1.00000
7797	C3233	626	0.44325	0.44325	-1.00000	-0.10874	-0.10874	-1.00000	-nan	-nan	-1.00000
7801	C3243	944	0.05621	0.05621	-1.00000	0.00490	0.00490	-1.00000	0.00283	0.00283	-1.00000
7803	C3249	751	0.05352	-0.01047	-1.00000	0.00000	-0.00021	-1.00000	-nan	-0.00031	-1.00000
7805	C3249	1406	-0.00835	-0.01047	-1.00000	-0.00026	-0.00021	-1.00000	0.00000	-0.00031	-1.00000
7807	C3249	1646	-0.02689	-0.01047	-1.00000	-0.00022	-0.00021	-1.00000	-0.00062	-0.00031	-1.00000
7821	C3265	1678	0.31131	0.14773	-1.00000	0.03501	0.01654	-1.00000	0.08212	0.03830	-1.00000
7818	C3263	3187	0.00340	0.14773	-1.00000	0.00024	0.01654	-1.00000	-0.00036	0.03830	-1.00000
7827	C3267	1771	0.00923	0.00923	-1.00000	0.00360	0.00360	-1.00000	0.00334	0.00334	-1.00000
7834	C3271	1796	0.59218	0.59218	-1.00000	0.14681	0.14681	-1.00000	0.29664	0.29664	-1.00000
7858	C3317	796	-0.00896	-0.04199	-1.00000	-0.04075	-0.06125	-1.00000	-0.02075	-0.05177	-1.00000
7861	C3317	2005	-0.07502	-0.04199	-1.00000	-0.08175	-0.06125	-1.00000	-0.08279	-0.05177	-1.00000
7865	C3319	118	-0.05881	-0.05881	-1.00000	0.00000	0.00000	-1.00000	0.77151	0.77151	-1.00000
7882	C3345	1220	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	-nan	-nan	-1.00000
7897	C3353	530	0.03649	0.06405	-1.00000	0.00238	0.00116	-1.00000	0.00240	0.01458	-1.00000
7898	C3353	1992	0.09529	0.06405	-1.00000	-0.00022	0.00116	-1.00000	0.02838	0.01458	-1.00000
7900	C3355	387	0.00205	0.21517	-1.00000	-0.00115	0.00222	-1.00000	-nan	-nan	-1.00000
7914	C3365	2096	0.47180	0.21519	-1.00000	0.00628	0.00222	-1.00000	-nan	-nan	-1.00000
7923	C3373	1989	0.00000	0.04677	-1.00000	0.00000	0.00057	-1.00000	-nan	0.00616	-1.00000
7925	C3379	2816	0.10797	0.04677	-1.00000	-0.00047	0.00057	-1.00000	0.01111	0.00616	-1.00000
7926	C3379	2819	-0.00033	0.04677	-1.00000	0.00175	0.00057	-1.00000	0.00132	0.00616	-1.00000
7929	C3381	2242	0.08877	0.16056	-1.00000	-0.01146	0.00060	-1.00000	0.37065	0.20973	-1.00000
7930	C3381	2514	0.09041	0.16056	-1.00000	0.00375	0.00060	-1.00000	0.00760	0.20973	-1.00000
7931	C3381	2538	0.00000	0.16056	-1.00000	0.00000	0.00060	-1.00000	0.72545	0.20973	-1.00000
7932	C3381	2541	-0.07502	-1.00000	-1.00000	-0.08175	-1.00000	-1.00000	-0.08279	-1.00000	-1.00000
7933	C3381	2541	0.32450	0.16056	-1.00000	0.00650	0.00060	-1.00000	0.13043	0.20973	-1.00000
7941	C3383	989	0.19192	0.19192	-1.00000	-0.01250	-0.01250	-1.00000	-nan	-nan	-1.00000
7947	C3393	566	-0.01383	0.10377	-1.00000	-0.00408	0.00520	-1.00000	0.00527	0.02766	-1.00000
7945	C3389	806	0.26431	0.10377	-1.00000	0.01189	0.00520	-1.00000	0.07790	0.02766	-1.00000
7951	C3393	2434	0.14336	0.10377	-1.00000	0.01197	0.00520	-1.00000	0.02239	0.02766	-1.00000
7953	C3393	3053	0.00164	0.10377	-1.00000	-0.00007	0.00520	-1.00000	-0.00000	0.02766	-1.00000
7964	C3401	2385	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.60397	0.60397	-1.00000
7966	C3405	1041	-0.01862	-0.05423	-1.00000	-0.00760	-0.05453	-1.00000	-nan	-0.07557	-1.00000
7968	C3407	2291	-0.07697	-0.05423	-1.00000	-0.08449	-0.05453	-1.00000	-0.07557	-0.07557	-1.00000
7970	C3409	270	0.17817	0.01697	-1.00000	0.01083	-0.05204	-1.00000	0.03126	0.09075	-1.00000
7975	C3411	2166	-0.07896	0.01696	-1.00000	-0.08685	-0.05204	-1.00000	-0.08034	0.09075	-1.00000
7976	C3411	2169	-0.08359	0.01696	-1.00000	-0.09482	-0.05204	-1.00000	0.41133	0.09075	-1.00000
7979	C3415	1018	0.09749	0.14924	-1.00000	0.00707	0.00211	-1.00000	0.00945	0.02281	-1.00000
7977	C3413	2477	0.19856	0.14924	-1.00000	-0.00261	0.00211	-1.00000	0.03554	0.02281	-1.00000
7993	C3427	602	0.00670	0.10299	-1.00000	0.00043	0.00861	-1.00000	0.00000	0.00843	-1.00000
7994	C3427	3432	0.19249	0.10300	-1.00000	0.01621	0.00861	-1.00000	0.01626	0.00843	-1.00000
7995	C3439	719	-0.00538	0.09453	-1.00000	-0.00024	0.09601	-1.00000	0.00000	0.11668	-1.00000
7996	C3439	3265	0.18380	0.09455	-1.00000	0.18201	0.09602	-1.00000	0.22093	0.11670	-1.00000
8011	C3467	492	0.05209	0.05209	-1.00000	0.00774	0.00774	-1.00000	0.00703	0.00703	-1.00000
8018	C3469	1377	0.23387	0.23387	-1.00000	0.02345	0.02345	-1.00000	0.02372	0.02372	-1.00000
8029	C3487	850	0.20698	0.10948	-1.00000	-0.02176	-0.03189	-1.00000	0.03918	0.17491	-1.00000
8024	C3481	1759	0.16458	0.10947	-1.00000	0.00572	-0.03189	-1.00000	0.08491	0.17492	-1.00000
8031	C3487	3144	-0.05915	0.10947	-1.00000	-0.08580	-0.03190	-1.00000	0.42481	0.17492	-1.00000
8038	C3491	2058	0.14756	0.14756	-1.00000	0.01652	0.01652	-1.00000	0.02242	0.02242	-1.00000
8050	C3501	3214	0.04846	0.04846	-1.00000	0.00557	0.00557	-1.00000	0.00469	0.00469	-1.00000
8054	C3507	3091	0.21331	0.21331	-1.00000	0.01241	0.01241	-1.00000	0.03302	0.03302	-1.00000
8067	C3523	1168	0.25450	0.25450	-1.00000	0.03067	0.03067	-1.00000	0.07205	0.07205	-1.00000
8076	C3529	1232	0.08422	0.24963	-1.00000	-0.00342	0.00405	-1.00000	0.02207	0.07355	-1.00000
8071	C3525	2169	0.41115	0.24963	-1.00000	0.01134	0.00405	-1.00000	0.12382	0.07355	-1.00000
8079	C3531	2576	0.09459	0.09459	-1.00000	-0.00307	-0.00307	-1.00000	-nan	-nan	-1.00000
8091	C3539	768	0.00990	0.00990	-1.00000	-0.00001	-0.00001	-1.00000	0.02885	0.02885	-1.00000
8096	C3545	531	-0.01983	-0.01545	-1.00000	-0.00025	-0.00019	-1.00000	-nan	-nan	-1.00000
8098	C3545	2449	0.00000	-0.01545	-1.00000	0.00000	-0.00019	-1.00000	-nan	-nan	-1.00000
8105	C3563	728	0.00234	0.00234	-1.00000	-0.00139	-0.00139	-1.00000	-0.00073	-0.00073	-1.00000
8113	C3569	1165	0.09886	0.08331	-1.00000	0.20329	0.03375	-1.00000	-nan	0.01605	-1.00000
8114	C3569	1168	0.17058	0.08331	-1.00000	0.01124	0.03375	-1.00000	0.03650	0.01605	-1.00000
8108	C3567	2728	-0.00107	0.08330	-1.00000	-0.00371	0.03375	-1.00000	-0.00248	0.01605	-1.00000
8122	C3577	3316	-0.01071	-0.01071	-1.00000	-0.00031	-0.00031	-1.00000	0.00000	0.00000	-1.00000
8127	C3581	1516	0.01627	0.00940	-1.00000	-0.00054	-0.00157	-1.00000	0.01306	0.00585	-1.00000
8128	C3581	1519	0.00286	0.00940	-1.00000	-0.00256	-0.00157	-1.00000	-0.00103	0.00585	-1.00000
8131	C3595	2252	0.14843	0.14843	-1.00000	-0.01659	-0.01659	-1.00000	0.02053	0.02053	-1.00000
8142	C3599	1225	0.05901	0.05202	-1.00000	0.00399	0.00440	-1.00000	0.00877	0.00877	-1.00000
8137	C3597	2761	0.04330	0.05202	-1.00000	0.00492	0.00440	-1.00000	-nan	0.00877	-1.00000
8146	C3603	418	0.00116	0.00116	-1.00000	-0.00053	-0.00053	-1.00000	-nan	-nan	-1.00000
8157	C3609	1846	0.05742	0.05742	-1.00000	-0.00148	-0.00148	-1.00000	0.00377	0.00377	-1.00000
8158	C3613	1933	0.18893	0.22441	-1.00000	0.01845	0.00812	-1.00000	0.01786	0.01786	-1.00000
8162	C3615	2609	0.27667	0.22441	-1.00000	-0.00711	0.00812	-1.00000	-nan	0.01786	-1.00000
8164	C3617	704	0.07570	0.03841	-1.00000	0.00153	0.00151	-1.00000	0.01387	0.01071	-1.00000
8166	C3621	1510	0.00021	0.03840	-1.00000	0.00150	0.00151	-1.00000	0.00747	0.01071	-1.00000
8174	C3635	1427	0.07741	0.07741	-1.00000	0.01281	0.01281	-1.00000	0.40750	0.40750	-1.00000
8179	C3641	434	0.01406	0.02371	-1.00000	0.00053	-0.01634	-1.00000	0.00000	0.07485	-1.00000
8180	C3641	441	0.07961	0.02371	-1.00000	0.00385	-0.01634	-1.00000	0.00383	0.07485	-1.00000
8183	C3641	543	-0.09544	0.02371	-1.00000	-0.11178	-0.01634	-1.00000	0.45055	0.07485	-1.00000
8206	C3655	201	0.05352	0.01169	-1.00000	0.00000	-0.00114	-1.00000	-nan	-0.00073	-1.00000
8202	C3649	1727	0.00234	0.01169	-1.00000	-0.00139	-0.00114	-1.00000	-0.00073	-0.00073	-1.00000
8211	C3657	375	0.11096	0.11096	-1.00000	-0.04719	-0.04719	-1.00000	0.51091	0.51091	-1.00000
8221	C3663	1169	0.08015	0.19082	-1.00000	0.00243	0.02526	-1.00000	0.34253	0.18012	-1.00000
8222	C3663	1363	0.27416	0.19082	-1.00000	0.04246	0.02526	-1.00000	0.05781	0.18012	-1.00000
8225	C3665	2054	-0.02362	-0.02569	-1.00000	-0.00070	0.00068	-1.00000	0.00000	0.00000	-1.00000
8227	C3667	3469	-0.02976	-0.02569	-1.00000	0.00340	0.00068	-1.00000	-nan	0.00000	-1.00000
8240	C3679	1017	0.22417	0.21689	-1.00000	-0.00973	0.00518	-1.00000	0.40931	0.21550	-1.00000
8229	C3669	2311	0.21144	0.21689	-1.00000	0.01631	0.00518	-1.00000	0.07075	0.21549	-1.00000
8250	C3681	2582	0.53182	0.30788	-1.00000	0.08837	0.04964	-1.00000	0.35282	0.35282	-1.00000
8253	C3681	3753	0.01503	0.30788	-1.00000	-0.00102	0.04964	-1.00000	-nan	0.35282	-1.00000
8256	C3683	1567	0.18328	0.18328	-1.00000	-0.00526	-0.00526	-1.00000	-nan	-nan	-1.00000
8261	C3685	2445	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	-nan	-nan	-1.00000
8264	C3691	2971	0.22435	0.14140	-1.00000	0.01153	0.00449	-1.00000	0.36681	0.22262	-1.00000
8267	C3695	3692	0.07032	0.14140	-1.00000	0.00437	0.00449	-1.00000	0.33601	0.22262	-1.00000
8268	C3695	3695	0.14000	0.14140	-1.00000	-0.00062	0.00449	-1.00000	0.02017	0.22262	-1.00000
8282	C3725	2470	0.03351	0.03351	-1.00000	-0.00439	-0.00439	-1.00000	0.01672	0.01672	-1.00000
8284	C3729	1095	-0.07178	-0.00049	-1.00000	-0.07772	-0.04216	-1.00000	-0.07557	-0.03576	-1.00000
8286	C3731	1610	0.07257	-0.00049	-1.00000	-0.00573	-0.04216	-1.00000	0.00503	-0.03576	-1.00000
8289	C3733	416	0.09778	0.04636	-1.00000	0.00465	0.00227	-1.00000	0.00624	0.00312	-1.00000
8290	C3733	419	-0.00506	0.04636	-1.00000	-0.00010	0.00227	-1.00000	0.00000	0.00312	-1.00000
8292	C3735	1050	-0.00835	0.04841	-1.00000	0.00105	0.00337	-1.00000	0.00145	0.00338	-1.00000
8297	C3737	2015	0.10517	0.04841	-1.00000	0.00569	0.00337	-1.00000	0.00532	0.00338	-1.00000
8304	C3761	1357	-0.00962	-0.00962	-1.00000	-0.00035	-0.00035	-1.00000	0.00000	0.00000	-1.00000
8308	C3763	2483	0.21587	0.21587	-1.00000	0.02475	0.02475	-1.00000	0.05695	0.05695	-1.00000
8313	C3765	317	0.45334	0.29979	-1.00000	-0.01315	-0.00869	-1.00000	-nan	-nan	-1.00000
8317	C3765	2026	0.00000	0.29978	-1.00000	0.00000	-0.00869	-1.00000	-nan	-nan	-1.00000
8322	C3767	2418	0.51633	0.51633	-1.00000	0.17592	0.17592	-1.00000	0.68625	0.68625	-1.00000
8332	C3781	3430	0.62808	0.40647	-1.00000	-0.01837	0.00729	-1.00000	0.32585	0.18470	-1.00000
8334	C3781	3698	0.18486	0.40647	-1.00000	0.03294	0.00729	-1.00000	0.04354	0.18470	-1.00000
8346	C3791	622	0.06620	0.02803	-1.00000	0.00698	0.00327	-1.00000	0.00983	0.00480	-1.00000
8348	C3791	1313	-0.00835	0.02803	-1.00000	-0.00026	0.00327	-1.00000	0.00000	0.00480	-1.00000
8358	C3799	14	0.12092	0.00930	-1.00000	0.00485	-0.02106	-1.00000	0.00977	-0.02201	-1.00000
8359	C3799	1595	0.00234	0.00929	-1.00000	0.00004	-0.02106	-1.00000	0.00000	-0.02201	-1.00000
8360	C3799	2988	-0.01058	0.00928	-1.00000	0.00004	-0.02107	-1.00000	-nan	-0.02201	-1.00000
8357	C3797	3680	-0.07697	0.00928	-1.00000	-0.08449	-0.02107	-1.00000	-0.07557	-0.02201	-1.00000
8363	C3801	429	0.03481	0.05282	-1.00000	0.00760	0.00565	-1.00000	0.00707	0.00553	-1.00000
8367	C3801	3361	0.07270	0.05282	-1.00000	0.00349	0.00564	-1.00000	0.00383	0.00553	-1.00000
8382	C3817	440	0.12636	0.10279	-1.00000	-0.00669	0.00590	-1.00000	0.01108	0.03513	-1.00000
8381	C3813	3450	0.07534	0.10279	-1.00000	0.02057	0.00591	-1.00000	0.06314	0.03513	-1.00000
8383	C3821	1817	0.21841	0.14423	-1.00000	0.04618	0.02854	-1.00000	0.06010	0.06010	-1.00000
8385	C3821	2177	0.03623	0.14423	-1.00000	0.00285	0.02854	-1.00000	-nan	0.06010	-1.00000
8386	C3823	834	0.06258	0.06258	-1.00000	-0.00015	-0.00015	-1.00000	0.00529	0.00529	-1.00000
8397	C3831	2310	-0.00000	-0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000
8403	C3833	3584	-0.00835	-0.00835	-1.00000	-0.00026	-0.00026	-1.00000	0.00000	0.00000	-1.00000
8407	C3835	2932	0.10323	0.10323	-1.00000	0.00586	0.00586	-1.00000	0.00532	0.00532	-1.00000
8419	C3845	1040	0.05352	0.18433	-1.00000	0.00000	0.02124	-1.00000	-nan	0.23365	-1.00000
8420	C3845	1191	0.19249	0.18433	-1.00000	0.01621	0.02124	-1.00000	0.01626	0.23365	-1.00000
8421	C3845	1194	0.00000	0.18433	-1.00000	0.00000	0.02124	-1.00000	-nan	0.23365	-1.00000
8417	C3843	2530	0.29991	0.18434	-1.00000	0.04729	0.02124	-1.00000	0.61076	0.23366	-1.00000
8428	C3849	1544	0.01513	0.18639	-1.00000	0.00049	0.09696	-1.00000	-0.00000	0.08173	-1.00000
8423	C3847	2307	0.16893	0.18639	-1.00000	0.24263	0.09696	-1.00000	0.19238	0.08173	-1.00000
8431	C3849	2764	0.37469	0.18639	-1.00000	0.05119	0.09696	-1.00000	0.05540	0.08173	-1.00000
8449	C3867	3273	0.91351	0.49355	-1.00000	0.00857	0.00716	-1.00000	0.60206	0.29277	-1.00000
8450	C3867	3940	0.10323	0.49355	-1.00000	0.00586	0.00716	-1.00000	0.00532	0.29277	-1.00000
8468	C3887	987	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	-nan	-nan	-1.00000
8471	C3887	1186	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	-nan	-nan	-1.00000
8478	C3895	2044	0.07961	0.07961	-1.00000	0.00385	0.00385	-1.00000	0.00383	0.00383	-1.00000
8480	C3897	2072	-0.06337	-0.06337	-1.00000	-0.03855	-0.03855	-1.00000	-nan	-nan	-1.00000
8485	C3901	2232	-0.10584	-0.10584	-1.00000	-0.10613	-0.10613	-1.00000	0.69553	0.69553	-1.00000
8490	C3905	101	0.11913	0.11913	-1.00000	0.01263	0.01263	-1.00000	0.02380	0.02380	-1.00000
8502	C3909	629	-0.02380	-0.02380	-1.00000	-0.00033	-0.00033	-1.00000	-nan	-nan	-1.00000
8510	C3913	441	0.03554	0.07215	-1.00000	-0.00127	0.01533	-1.00000	0.02160	0.02349	-1.00000
8512	C3915	1068	0.08753	0.07216	-1.00000	0.00349	0.01533	-1.00000	0.00732	0.02349	-1.00000
8513	C3915	3625	0.09341	0.07216	-1.00000	0.04377	0.01533	-1.00000	0.04154	0.02349	-1.00000
8518	C3917	2356	0.22459	0.41835	-1.00000	0.04036	0.08513	-1.00000	-nan	0.23049	-1.00000
8519	C3917	3473	0.58476	0.41836	-1.00000	0.12359	0.08513	-1.00000	0.23049	0.23049	-1.00000
8529	C3929	2203	0.05571	0.03325	-1.00000	0.00520	0.00208	-1.00000	-nan	-nan	-1.00000
8530	C3929	2206	0.03473	0.03325	-1.00000	0.00068	0.00208	-1.00000	-nan	-nan	-1.00000
8525	C3921	3595	0.01141	0.03325	-1.00000	0.00055	0.00208	-1.00000	-nan	-nan	-1.00000
8543	C3949	802	-0.00841	-0.00841	-1.00000	-0.00039	-0.00039	-1.00000	0.00000	0.00000	-1.00000
8552	C3957	2108	0.21074	0.42017	-1.00000	0.02203	0.05069	-1.00000	0.06032	0.17712	-1.00000
8554	C3957	2658	0.62959	0.42017	-1.00000	0.07934	0.05069	-1.00000	0.29391	0.17712	-1.00000
8562	C3963	894	0.00725	0.00683	-1.00000	0.00085	0.00696	-1.00000	-nan	0.01802	-1.00000
8564	C3963	1191	-0.01210	0.00683	-1.00000	0.00081	0.00696	-1.00000	0.00145	0.01802	-1.00000
8566	C3963	1866	0.02637	0.00683	-1.00000	0.01892	0.00696	-1.00000	0.03546	0.01802	-1.00000
8571	C3965	1235	-0.00300	-0.00033	-1.00000	-0.00022	-0.00009	-1.00000	-0.00031	-0.00016	-1.00000
8573	C3965	3946	0.00234	-0.00033	-1.00000	0.00004	-0.00009	-1.00000	0.00000	-0.00016	-1.00000
8574	C3967	123	0.00000	0.24933	-1.00000	0.00000	-0.00836	-1.00000	0.90031	0.19560	-1.00000
8576	C3969	698	0.10323	0.24934	-1.00000	0.00586	-0.00836	-1.00000	0.00532	0.19559	-1.00000
8578	C3969	3291	0.46882	0.24937	-1.00000	-0.02503	-0.00836	-1.00000	0.17860	0.19559	-1.00000
8582	C3973	1519	0.83133	0.83133	-1.00000	-0.00464	-0.00464	-1.00000	0.59352	0.59352	-1.00000
8585	C3975	2795	0.36398	0.54929	-1.00000	-0.01762	-0.00484	-1.00000	0.40344	0.39898	-1.00000
8586	C3975	2798	0.69887	0.54929	-1.00000	0.00547	-0.00484	-1.00000	0.39539	0.39898	-1.00000
8593	C3987	390	0.10898	0.06058	-1.00000	-0.00462	-0.00337	-1.00000	0.35750	0.16499	-1.00000
8594	C3987	410	0.01864	0.06058	-1.00000	-0.00229	-0.00337	-1.00000	-0.00186	0.16499	-1.00000
8605	C4003	982	0.16539	0.16539	-1.00000	-0.00420	-0.00420	-1.00000	0.03179	0.03179	-1.00000
8619	C4019	2180	-0.01071	-0.01071	-1.00000	-0.00031	-0.00031	-1.00000	0.00000	0.00000	-1.00000
8627	C4025	2617	-0.00835	0.11236	-1.00000	-0.00026	0.01581	-1.00000	0.00000	0.03942	-1.00000
8622	C4021	3575	0.23598	0.11237	-1.00000	0.03225	0.01581	-1.00000	0.07979	0.03942	-1.00000
8630	C4035	2618	0.13844	0.08586	-1.00000	0.01426	0.00795	-1.00000	0.02144	0.01132	-1.00000
8628	C4029	3697	0.03328	0.08586	-1.00000	0.00163	0.00795	-1.00000	0.00120	0.01132	-1.00000
8648	C4047	2260	0.09537	0.11949	-1.00000	0.06149	0.02524	-1.00000	-nan	0.01472	-1.00000
